brand,product_name,month,category,retail_price,discounted_price,discount_percent,is_FK_Advantage_product,product_rating,overall_rating
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Skoda Fabia Sun Shade For Skoda Fabia,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
Naaz,Naaz 2 in 1 Paper Quilling Board Game,May 2016,Naaz 2 in 1 Paper Quilling Board Game,230.0,199.0,13.478260869565217,False,,
Impala,Impala Alloy Cufflink,May 2016,Jewellery,1400.0,550.0,60.71428571428571,False,,
Clovia,Clovia Women's Tube Bra,May 2016,Clothing,599.0,419.0,30.05008347245409,False,,
Viral Girl,Viral Girl Women's Full Coverage Bra,May 2016,Clothing,499.0,349.0,30.060120240480963,False,,
Ajaero,Ajaero Slim Fit Women's Dark Blue Jeans,May 2016,Ajaero Slim Fit Women's Dark Blue Jeans,1699.0,679.0,60.03531489111242,False,,
cherry crumble california,cherry crumble california Girl's Pink Dungaree,May 2016,Clothing,2099.0,2099.0,0.0,False,,
Moladz,Moladz Flip Flops,May 2016,Footwear,999.0,499.0,50.050050050050054,False,,
Clovia,Clovia Women's Full Coverage Bra,May 2016,Clovia Women's Full Coverage Bra,349.0,279.0,20.057306590257877,False,3.0,3.0
FEET FLOW,FEET FLOW Women Flats,May 2016,FEET FLOW Women Flats,1999.0,1399.0,30.015007503751878,False,,
People,People 3/4 Sleeve Solid Women's Jacket,May 2016,Clothing,899.0,899.0,0.0,False,,
FEET FLOW,FEET FLOW Women Flats,May 2016,FEET FLOW Women Flats,1999.0,1399.0,30.015007503751878,False,,
Twin,Twin Slippers,May 2016,Footwear,690.0,550.0,20.28985507246377,False,,
Ruhi's Creations,Ruhi's Creations Polyester Silk Blend Cartoon King sized Double Bedsheet,May 2016,Ruhi's Creations Polyester Silk Blend Cartoon Ki...,1399.0,499.0,64.33166547533953,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Tata Indica small type 3 Sun Shade For Tata Indica,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
Starsy,Starsy Printed Women's Round Neck Black T-Shirt,May 2016,Starsy Printed Women's Round Neck Black T-Shirt,1099.0,879.0,20.01819836214741,False,,
Fly U,Fly U Slim Fit Fit Women's Brown Jeans,May 2016,Fly U Slim Fit Fit Women's Brown Jeans,1249.0,599.0,52.041633306645316,False,,
Crafty Hands,Crafty Hands Kutchchi Mirrorwork Tapestry,May 2016,Crafty Hands Kutchchi Mirrorwork Tapestry (Maroon),1199.0,899.0,25.0208507089241,False,,
FEET FLOW,FEET FLOW Women Flats,May 2016,FEET FLOW Women Flats,2699.0,1889.0,30.011115227862174,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Toyota Innova type 3 small Sun Shade For Toyota Innova,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
tadd,"tadd Men's, Women's Ankle Length Socks",May 2016,"tadd Men's, Women's Ankle Length Socks",499.0,199.0,60.120240480961925,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Toyota Corolla Altis Sun Shade For Toyota Corolla,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
Flipside,Flipside Flip Flops,May 2016,Footwear,249.0,249.0,0.0,False,,
Naughty Ninos,Naughty Ninos Girl's Pink Dungaree,May 2016,Clothing,1799.0,999.0,44.469149527515285,False,,
Pu-Good,Pu-Good Women Flats,May 2016,Pu-Good Women Flats,999.0,378.0,62.16216216216216,False,5.0,5.0
classyworld,classyworld Brass Cufflink,May 2016,Jewellery,959.0,329.0,65.69343065693431,False,,
Ritco,Ritco lhst2 Faucet Set,May 2016,Home Improvement,393.0,246.0,37.404580152671755,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Fiat Linea Sun Shade For Fiat Linea,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
Starsy,Starsy Printed Women's Round Neck White T-Shirt,May 2016,Clothing,1099.0,879.0,20.01819836214741,False,,
Ruhi's Creations,Ruhi's Creations Cotton Floral King sized Double Bedsheet,May 2016,Baby Care,1399.0,499.0,64.33166547533953,False,,
HANS,HANS Men's Crew Length Socks,May 2016,HANS Men's Crew Length Socks,1400.0,1400.0,0.0,False,,
Dolz,Dolz Slim Fit Fit Women's Brown Jeans,May 2016,Dolz Slim Fit Fit Women's Brown Jeans,1249.0,599.0,52.041633306645316,False,,
killys,killys Men's Solid No Show Socks,May 2016,killys Men's Solid No Show Socks,2099.0,594.0,71.7008099094807,False,,
DOLZ,DOLZ Skinny Fit Fit Women's Brown Jeans,May 2016,Clothing,1249.0,599.0,52.041633306645316,False,,
Camey,Camey Men's Quarter Length Socks,May 2016,Camey Men's Quarter Length Socks,499.0,299.0,40.08016032064128,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Chevrolet Sail type 1 Sun Shade For Chevrolet Sail,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
Clovia,Clovia Women's Full Coverage Bra,May 2016,Clovia Women's Full Coverage Bra,799.0,559.0,30.037546933667088,False,2.0,2.0
Naaz,Naaz Tic Tac Toe mini Board Game,May 2016,Toys & School Supplies,299.0,149.0,50.16722408026756,False,,
Shrih,Shrih Toe & Foot Protector Pain Relief Pad,May 2016,Shrih Toe & Foot Protector Pain Relief Pad (Pack...,1500.0,1500.0,0.0,False,,
TIMBERLAKE,TIMBERLAKE Slim Fit Fit Women's Brown Jeans,May 2016,TIMBERLAKE Slim Fit Fit Women's Brown Jeans,1299.0,899.0,30.792917628945343,False,,
My Lil' Berry,My Lil' Berry Girl's Blue Dungaree,May 2016,Clothing,1149.0,1149.0,0.0,False,,
Reebok,Reebok Solid Men's Three Fourths,May 2016,Clothing,1299.0,1299.0,0.0,False,,
Urban Girl,Urban Girl Foundation Brush,May 2016,Beauty and Personal Care,1999.0,999.0,50.025012506253134,False,,
Clovia,Clovia Women's T-Shirt Bra,May 2016,Clovia Women's T-Shirt Bra,599.0,479.0,20.03338898163606,False,2.2,2.2
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Hyundai Verna type 2 Sun Shade For Hyundai Verna,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
fourgee,fourgee Slim Fit Women's Blue Jeans,May 2016,fourgee Slim Fit Women's Blue Jeans,2000.0,588.0,70.6,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Honda Civic Sun Shade For Honda Civic,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
Nivea,Nivea Sensitive Shaving Cream,May 2016,Beauty and Personal Care,460.0,400.0,13.043478260869565,False,,
LondonHouze,LondonHouze Printed Women's Round Neck Grey T-Shirt,May 2016,LondonHouze Printed Women's Round Neck Grey T-Shirt,999.0,549.0,45.04504504504504,False,,
Fisher-Price,Fisher-Price Baby Girl's Orange Leggings,May 2016,Baby Care,399.0,359.0,10.025062656641603,False,,
Legmark,Legmark Slim Fit Women's Blue Jeans,May 2016,Legmark Slim Fit Women's Blue Jeans,1599.0,612.0,61.72607879924953,False,,
Ritco,Ritco rslpf3 Faucet Set,May 2016,Home Improvement,860.0,538.0,37.44186046511628,False,,
Ajaero,Ajaero Slim Fit Women's Light Blue Jeans,May 2016,Clothing,1599.0,759.0,52.5328330206379,False,,
D&D,D&D Women Flats,May 2016,D&D Women Flats,999.0,499.0,50.050050050050054,False,,
PEDI SPIN,PEDI SPIN FP-156892,May 2016,Beauty and Personal Care,899.0,799.0,11.123470522803114,False,,
Linzina Fashions,Linzina Fashions LIN-HOSS-1.5 Faucet Set,May 2016,Linzina Fashions LIN-HOSS-1.5 Faucet Set,499.0,275.0,44.88977955911824,False,,
Naaz,Naaz Manicure Pedicure Kit For Kids and adult Board Game,May 2016,Toys & School Supplies,390.0,349.0,10.512820512820513,False,,
ELLE,ELLE Girl's Red Romper,May 2016,Clothing,1099.0,1099.0,0.0,True,,
Moladz,Moladz Flip Flops,May 2016,Footwear,999.0,499.0,50.050050050050054,False,,
Clovia,Clovia Women's T-Shirt Bra,May 2016,Clothing,599.0,479.0,20.03338898163606,False,3.0,3.0
fourgee,fourgee Slim Fit Women's Blue Jeans,May 2016,Clothing,2000.0,588.0,70.6,False,,
Pu-Good,Pu-Good Women Flats,May 2016,Pu-Good Women Flats,999.0,378.0,62.16216216216216,False,,
soie,soie Fashion Women's Full Coverage Bra,May 2016,soie Fashion Women's Full Coverage Bra,540.0,486.0,10.0,False,,
Dassler,Dassler Slim Fit Women's Multicolor Jeans,May 2016,Dassler Slim Fit Women's Multicolor Jeans,3199.0,1599.0,50.01562988433885,False,,
Clovia,Clovia Women's T-Shirt Bra,May 2016,Clovia Women's T-Shirt Bra,599.0,479.0,20.03338898163606,False,3.7,3.7
Clovia,Clovia Women's Plunge Bra,May 2016,Clovia Women's Plunge Bra,399.0,399.0,0.0,False,3.0,3.0
Ritco,Ritco rsacf5 Faucet Set,May 2016,Home Improvement,720.0,449.0,37.638888888888886,False,,
Dassler,Dassler Slim Fit Women's Multicolor Jeans,May 2016,Dassler Slim Fit Women's Multicolor Jeans,4199.0,2099.0,50.011907597046914,False,,
Black & Decker,Black & Decker SB3220 500 W Hand Blender,May 2016,Home & Kitchen,3490.0,3490.0,0.0,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Toyota Liva Sun Shade For Toyota Etios Liva,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
INDILEGO,INDILEGO Women Flats,May 2016,INDILEGO Women Flats,1199.0,399.0,66.72226855713093,False,,
MIRICHI,MIRICHI Printed Women's Polo Neck Red T-Shirt,May 2016,Clothing,499.0,299.0,40.08016032064128,False,,
Firangi,"Firangi Cotton, Polyester Free Floor Mat Firangi Decorative Loopy Door Mat",May 2016,"Firangi Cotton, Polyester Free Floor Mat Firangi...",999.0,499.0,50.050050050050054,False,,
Foot Candy,Foot Candy Women Flats,May 2016,Foot Candy Women Flats,1999.0,1399.0,30.015007503751878,False,,
Ruhi's Creations,Ruhi's Creations Polyester Silk Blend Cartoon King sized Double Bedsheet,May 2016,Ruhi's Creations Polyester Silk Blend Cartoon Ki...,1399.0,499.0,64.33166547533953,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Volkswagen Polo type 2 Sun Shade For Volkswagen Polo,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
INDILEGO,INDILEGO Women Flats,May 2016,Footwear,1399.0,449.0,67.90564689063618,False,,
TIMBERLAKE,TIMBERLAKE Slim Fit Fit Women's Blue Jeans,May 2016,Clothing,1499.0,1099.0,26.684456304202804,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Maruti Wagon-R type 2 Sun Shade For Maruti WagonR,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
Amita Home Furnishing,Amita Home Furnishing Cotton Floral Single Bedsheet,May 2016,Amita Home Furnishing Cotton Floral Single Bedsh...,799.0,399.0,50.06257822277848,False,,
Babyoye Premium,Babyoye Premium Baby Girl's Grey Leggings,May 2016,Baby Care,499.0,474.0,5.01002004008016,False,,
883 Police,883 Police Full Sleeve Solid Men's Jacket,May 2016,883 Police Full Sleeve Solid Men's Jacket,7499.0,6374.0,15.002000266702225,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Mahindra Bolero Sun Shade For Mahindra Bolero,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
Style World,Style World Women Flats,May 2016,Style World Women Flats,1199.0,479.0,60.05004170141785,False,,
Just Wow,Just Wow Women Flats,May 2016,Just Wow Women Flats,1320.0,499.0,62.196969696969695,False,,
Firangi,"Firangi Cotton, Polyester Free Floor Mat Firangi Decorative TRD Fur Door Mat",May 2016,"Firangi Cotton, Polyester Free Floor Mat Firangi...",1499.0,749.0,50.03335557038026,False,,
Furnishing Zone,Furnishing Zone Printed Back Cushion,May 2016,Home Furnishing,999.0,295.0,70.47047047047047,False,,
Babyoye Premium,Babyoye Premium Baby Girl's Multicolor Leggings,May 2016,Baby Care,599.0,569.0,5.008347245409015,False,,
Arcley,"Arcley ARC INSPIRE CROP Nylon, Polyester Yoga Strap",May 2016,Sports & Fitness,1687.0,1687.0,0.0,False,,
SMART TRADERS,SMART TRADERS Women Flats,May 2016,SMART TRADERS Women Flats,1199.0,399.0,66.72226855713093,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Skoda Rapid Sun Shade For Skoda Rapid,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
Naughty Ninos,Naughty Ninos Girl's Multicolor Romper,May 2016,Clothing,1499.0,899.0,40.0266844563042,False,,
GREENWICH,GREENWICH Baby Girl's Black Jeggings,May 2016,Baby Care,225.0,225.0,0.0,False,,
Foot Candy,Foot Candy Women Flats,May 2016,Footwear,1999.0,1399.0,30.015007503751878,False,,
Urban Girl,Urban Girl Foundation Brush,May 2016,Urban Girl Foundation Brush (Pack of 10),1999.0,999.0,50.025012506253134,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Honda city type 3 Sun Shade For Honda City,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
People,People Full Sleeve Solid Women's Jacket,May 2016,Clothing,1499.0,1499.0,0.0,False,,
People,People Full Sleeve Solid Women's Jacket,May 2016,Clothing,1499.0,1499.0,0.0,False,,
Crafty Hands,Crafty Hands Kutchchi Mirrorwork Tapestry,May 2016,Crafty Hands Kutchchi Mirrorwork Tapestry (Maroon),1199.0,899.0,25.0208507089241,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Maruti Ciaz Sun Shade For Maruti Ciaz,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
AdroitZ,AdroitZ Exclusive Barbie Doll Sunshade / curtain (set of 2) for Tata Indica eV2 Sun Shade For Tata Indica,May 2016,Automotive,459.0,199.0,56.644880174291934,False,,
TIMBERLAKE,TIMBERLAKE Slim Fit Fit Women's Blue Jeans,May 2016,Clothing,1399.0,999.0,28.591851322373124,False,,
Foot Candy,Foot Candy Women Flats,May 2016,Footwear,2199.0,1499.0,31.832651205093228,False,,
Ruhi's Creations,Ruhi's Creations Cotton Cartoon King sized Double Bedsheet,May 2016,Ruhi's Creations Cotton Cartoon King sized Doubl...,1399.0,499.0,64.33166547533953,False,,
Decore Sources,Decore Sources Assorted Artificial Plant  with Pot,February 2016,Home Decor & Festive Needs,1150.0,515.0,55.21739130434783,False,3.0,3.0
Wadhwa creations,Wadhwa creations Car Cover For Innova,February 2016,Automotive,2589.0,998.0,61.452298184627274,False,,
Go Hooked,Go Hooked Bonsai Assorted Artificial Plant  with Pot,February 2016,Home Decor & Festive Needs,450.0,289.0,35.77777777777777,False,,
Decore Sources,Decore Sources Assorted Artificial Plant  with Pot,February 2016,Home Decor & Festive Needs,1200.0,540.0,55.00000000000001,False,,
Miracle Retail,Miracle Retail Bonsai Wild Plant Artificial Plant  with Pot,February 2016,Home Decor & Festive Needs,1299.0,599.0,53.88760585065435,False,,
Mayursflora,"Mayursflora Bonsai Aloe, Maple, Arecaceae, Palm, Maguey Artificial Plant  with Pot",February 2016,Home Decor & Festive Needs,500.0,450.0,10.0,False,,
Smart Shophar,SmartShophar Brass Wall Hook Keys 4 Leg Antique,February 2016,Tools & Hardware,558.0,360.0,35.483870967741936,False,,
Subh-Akriti,Subh-Akriti Assorted Artificial Plant,February 2016,Home Decor & Festive Needs,1500.0,649.0,56.733333333333334,False,5.0,5.0
TAKE CARE,TAKE CARE T995 Plastic Gear Knob,February 2016,Automotive,1899.0,1199.0,36.86150605581886,False,,
Miracle Retail,Miracle Retail Bonsai Wild Plant Artificial Plant  with Pot,February 2016,Home Decor & Festive Needs,1499.0,499.0,66.711140760507,False,,
Raaisin,Raaisin Dupont Tyvek Car Cover For Passat,February 2016,Automotive,4999.0,4206.0,15.863172634526906,False,,
CarMobCentral,CarMobCentral Car Cover For Ritz,February 2016,Automotive,1500.0,700.0,53.333333333333336,False,,
Raaisin,Raaisin Dupont Tyvek Car Cover For Astra,February 2016,Automotive,3999.0,3356.0,16.079019754938734,False,,
Go Hooked,Go Hooked Bonsai Assorted Artificial Plant  with Pot,February 2016,Home Decor & Festive Needs,450.0,289.0,35.77777777777777,False,,
TAKE CARE,TAKE CARE T920 Plastic Gear Knob,February 2016,Automotive,1899.0,1199.0,36.86150605581886,False,,
Go Hooked,Go Hooked Bonsai Assorted Artificial Plant  with Pot,February 2016,Home Decor & Festive Needs,450.0,289.0,35.77777777777777,False,,
V Creations,V Creations Bonsai Cactus Artificial Plant  with Pot,February 2016,Home Decor & Festive Needs,1575.0,725.0,53.96825396825397,False,,
Decore Sources,Decore Sources Assorted Artificial Plant  with Pot,February 2016,Home Decor & Festive Needs,1500.0,690.0,54.0,False,,
Wadhwa creations,Wadhwa creations Car Cover For CR-V,February 2016,Automotive,2525.0,989.0,60.83168316831683,False,,
Wadhwa creations,Wadhwa creations Car Cover For Polo,February 2016,Automotive,1095.0,789.0,27.945205479452056,False,,
Miracle Retail,Miracle Retail Bonsai Wild Plant Artificial Plant  with Pot,February 2016,Home Decor & Festive Needs,1299.0,599.0,53.88760585065435,False,,
TPH Covers,TPH Covers Agile Car Cover For NA,February 2016,Automotive,44880.0,22440.0,50.0,False,,
TAKE CARE,TAKE CARE T943 Plastic Gear Knob,February 2016,Automotive,1899.0,1199.0,36.86150605581886,False,,
TAKE CARE,TAKE CARE T8648 Plastic Gear Knob,February 2016,Automotive,1699.0,1199.0,29.42907592701589,False,,
Vheelocityin,Vheelocityin Car Cover For Vento,February 2016,Automotive,2338.0,1325.0,43.32763045337896,False,,
Miracle Retail,Miracle Retail Bonsai Wild Plant Artificial Plant  with Pot,February 2016,Home Decor & Festive Needs,1499.0,499.0,66.711140760507,False,,
Decore Sources,Decore Sources Assorted Artificial Plant  with Pot,February 2016,Home Decor & Festive Needs,1150.0,515.0,55.21739130434783,False,,
kea,kea Girl's Vest,March 2016,Clothing,899.0,210.0,76.64071190211345,False,,
nayasa,nayasa whip 1200 ml Bottle,March 2016,Kitchen & Dining,499.0,349.0,30.060120240480963,False,,
LITTLE FEETZ,LITTLE FEETZ Baby Girl's Solid Top & Skirt Set,March 2016,Baby Care,615.0,489.0,20.48780487804878,False,,
kea,kea Girl's Vest,March 2016,Clothing,899.0,210.0,76.64071190211345,False,,
Selfiwear,Selfiwear Printed Cotton Men's Stole,March 2016,Clothing,1800.0,222.0,87.66666666666667,False,,
Saco,Saco Karbonn Smart Ta Fone A37 Hd Tablet Wired USB Tablet Keyboard,January 2016,Computers,550.0,500.0,9.090909090909092,False,,
TSG Escape,TSG Escape Printed Men's Round Neck Multicolor T-Shirt,May 2016,Clothing,998.0,449.0,55.010020040080164,False,,
,US Polo Striped Casual Boy's Sweater,January 2016,Clothing,1499.0,838.0,44.09606404269513,True,,
,Fritzberg Printed Men's Round Neck T-Shirt,January 2016,Clothing,1019.0,713.0,30.029440628066734,False,,
,Fritzberg Printed Men's Round Neck T-Shirt,January 2016,Clothing,899.0,899.0,0.0,False,,
,Fritzberg Printed Men's Round Neck T-Shirt,January 2016,Clothing,799.0,799.0,0.0,False,,
,Fritzberg Printed Men's Round Neck T-Shirt,January 2016,Clothing,899.0,899.0,0.0,False,,
,Fritzberg Graphic Print Men's Round Neck T-Shirt,January 2016,Clothing,1399.0,399.0,71.4796283059328,False,,
,Fritzberg Printed Men's Round Neck T-Shirt,January 2016,Clothing,749.0,375.0,49.93324432576769,False,,
His & Her,His & Her Gold Diamond 18K Yellow Gold 18 K Ring,January 2016,Jewellery,10386.0,7271.0,29.992297323319857,False,,
,Fasense Women's Nighty,January 2016,Clothing,1299.0,519.0,60.046189376443415,False,,
,"Klick Casual, Formal, Party Sleeveless Solid Women's Top",January 2016,Clothing,1100.0,439.0,60.09090909090909,False,2.0,2.0
Jacknjewel,Jacknjewel Classical White Gold Diamond 18 K Ring,January 2016,Jewellery,21387.0,13888.0,35.06335624444756,False,,
Jacknjewel,Jacknjewel Winsome White Gold Diamond 18 K Ring,January 2016,Jewellery,21387.0,13888.0,35.06335624444756,False,,
,"Klick Casual 3/4 Sleeve Solid, Self Design Women's Top",January 2016,Clothing,1599.0,606.0,62.10131332082551,False,,
,"Klick Casual, Formal, Party Sleeveless Solid Women's Top",January 2016,Clothing,1100.0,469.0,57.36363636363636,False,,
Jacknjewel,Jacknjewel Charming Six Stone White Gold Diamond 18 K Ring,January 2016,Jewellery,21387.0,13888.0,35.06335624444756,False,,
Jacknjewel,Jacknjewel Exquisite White Gold Diamond 18 K Ring,January 2016,Jewellery,21387.0,13888.0,35.06335624444756,False,,
,G & M Collections Striped Women's A-line Skirt,January 2016,Clothing,999.0,499.0,50.050050050050054,False,,
,YOUTH GARB Full Sleeve Embellished Men's Sweatshirt,January 2016,Clothing,1849.0,1749.0,5.408328826392644,False,,
Poetry Accessories,Poetry Accessories Zinc Jewel Set,January 2016,Jewellery,1149.0,999.0,13.054830287206268,False,,
Poetry Accessories,Poetry Accessories Zinc Jewel Set,January 2016,Jewellery,1010.0,899.0,10.990099009900991,False,,
Poetry Accessories,Poetry Accessories Zinc Jewel Set,January 2016,Jewellery,1149.0,999.0,13.054830287206268,False,,
Poetry Accessories,Poetry Accessories Zinc Jewel Set,January 2016,Jewellery,1149.0,999.0,13.054830287206268,False,,
Poetry Accessories,Poetry Accessories Zinc Jewel Set,January 2016,Jewellery,1149.0,999.0,13.054830287206268,False,,
Poetry Accessories,Poetry Accessories Zinc Jewel Set,January 2016,Jewellery,1149.0,999.0,13.054830287206268,False,,
Poetry Accessories,Poetry Accessories Zinc Jewel Set,January 2016,Jewellery,1149.0,999.0,13.054830287206268,False,,
Poetry Accessories,Poetry Accessories Zinc Jewel Set,January 2016,Jewellery,1220.0,1070.0,12.295081967213115,False,,
,iWonder Printed Women's A-line Skirt,January 2016,Clothing,549.0,499.0,9.107468123861565,False,,
,Campus Sutra Full Sleeve Printed Men's Sweatshirt,January 2016,Clothing,1999.0,1199.0,40.0200100050025,False,,
Shashvat Jewels,Shashvat Jewels Designer & Elegant Silver Jewel Set,January 2016,Jewellery,6248.0,5310.0,15.01280409731114,False,,
,FabAlley Casual Sleeveless Solid Women's Top,January 2016,Clothing,950.0,950.0,0.0,False,,
,Iamyou Casual 3/4 Sleeve Solid Women's Top,January 2016,Clothing,699.0,699.0,0.0,False,,
,Superdry Self Design Women's Round Neck T-Shirt,January 2016,Clothing,2990.0,2990.0,0.0,False,,
,Reebok Printed Women's Round Neck T-Shirt,January 2016,Clothing,3999.0,3999.0,0.0,True,,
,Cation Casual 3/4 Sleeve Solid Women's Top,January 2016,Clothing,1800.0,900.0,50.0,False,,
,Quechua Solid Women's Round Neck T-Shirt,January 2016,Clothing,599.0,599.0,0.0,False,,
,"TeeMoods Casual Butterfly Sleeve, Short Sleeve Solid Women's Top",January 2016,Clothing,799.0,499.0,37.546933667083856,False,,
,Latin Quarters Casual Butterfly Sleeve Self Design Women's Top,January 2016,Clothing,1350.0,540.0,60.0,False,,
,TeeMoods Casual Butterfly Sleeve Solid Women's Top,January 2016,Clothing,1598.0,699.0,56.25782227784731,False,,
,Gnist Women Heels,January 2016,Footwear,2999.0,1499.0,50.01667222407469,False,,
,Tops And Tunics Casual Butterfly Sleeve Solid Women's Top,January 2016,Clothing,999.0,999.0,0.0,False,,
,Gnist Women Heels,January 2016,Footwear,2999.0,1499.0,50.01667222407469,False,,
,TeeMoods Casual Butterfly Sleeve Solid Women's Top,January 2016,Clothing,1598.0,699.0,56.25782227784731,False,,
,Hepburnette Women Heels,January 2016,Footwear,1750.0,999.0,42.91428571428572,False,4.0,4.0
,Gnist Women Heels,January 2016,Footwear,2999.0,1499.0,50.01667222407469,False,,
,Gnist Women Heels,January 2016,Footwear,2999.0,1499.0,50.01667222407469,False,,
,Royal Collection Women Heels,January 2016,Footwear,1499.0,575.0,61.64109406270847,False,,
,Via Italia Girl's Layered Dress,January 2016,Clothing,1399.0,909.0,35.025017869907074,False,,
,Bells And Whistles Girl's Layered Dress,January 2016,Clothing,999.0,699.0,30.03003003003003,False,,
,Bells And Whistles Girl's Layered Dress,January 2016,Clothing,1099.0,769.0,30.02729754322111,False,,
,Next Steps Baby Girl's Layered Dress,January 2016,Baby Care,599.0,356.0,40.56761268781302,False,,
,Perky Girl's Layered Dress,January 2016,Clothing,1899.0,799.0,57.92522380200106,False,5.0,5.0
,Bells and Whistles Girl's A-line Dress,January 2016,Clothing,799.0,479.0,40.05006257822278,False,,
,Reebok Printed Women's Round Neck T-Shirt,January 2016,Clothing,1299.0,1299.0,0.0,True,,
,"TSG Breeze Casual Sleeveless Solid, Printed Women's Top",January 2016,Clothing,1299.0,649.0,50.03849114703618,False,,
,TSG Breeze Casual Short Sleeve Embroidered Women's Top,January 2016,Clothing,899.0,549.0,38.9321468298109,False,,
,Fasense Women's Nighty,January 2016,Clothing,1299.0,519.0,60.046189376443415,False,,
,Kazo Casual Short Sleeve Printed Women's Top,January 2016,Clothing,1390.0,556.0,60.0,False,,
,Veakupia Casual Sleeveless Solid Women's Top,January 2016,Clothing,1149.0,349.0,69.62576153176676,False,3.0,3.0
,"TSG Breeze Casual Sleeveless, Short Sleeve Solid, Embellished Women's Top",January 2016,Clothing,1149.0,599.0,47.86771105308964,False,,
,Veakupia Casual Sleeveless Floral Print Women's Top,January 2016,Clothing,1349.0,599.0,55.59673832468495,False,,
,Oasis Wayfarer Sunglasses,January 2016,Sunglasses,699.0,249.0,64.37768240343348,False,,
,Oasis Wayfarer Sunglasses,January 2016,Sunglasses,699.0,249.0,64.37768240343348,False,,
Radiant Bay,Radiant Bay Blend Yellow Gold Diamond 18 K Ring,January 2016,Jewellery,24225.0,19380.0,20.0,False,,
Jewels5,Jewels5 Daliah Yellow Gold Diamond 18 K Ring,January 2016,Jewellery,13053.0,8918.0,31.678541331494674,False,,
Jewels5,Jewels5 Tanessa Yellow Gold Diamond 18 K Ring,January 2016,Jewellery,29282.0,21000.0,28.283587186667575,False,,
BlueStone,BlueStone The Aru White Gold Diamond 14 K Ring,January 2016,Jewellery,39903.0,30950.0,22.43690950555096,False,,
BlueStone,BlueStone The Triple Radiance White Gold Diamond 14 K Ring,January 2016,Jewellery,19007.0,17106.0,10.001578365865207,False,,
,TSX Full Sleeve Solid Men's Sweatshirt,January 2016,Clothing,2999.0,949.0,68.3561187062354,False,,
,Cutecumber Girl's A-line Dress,January 2016,Clothing,1560.0,1560.0,0.0,False,,
,Cutecumber Girl's A-line Dress,January 2016,Clothing,1560.0,1560.0,0.0,False,,
,Cutecumber Girl's A-line Dress,January 2016,Clothing,995.0,995.0,0.0,False,,
,Cutecumber Girl's A-line Dress,January 2016,Clothing,1310.0,1310.0,0.0,False,,
,Cutecumber Girl's A-line Dress,January 2016,Clothing,1965.0,1376.0,29.974554707379138,False,3.7,3.7
,Cutecumber Girl's A-line Dress,January 2016,Clothing,1965.0,1376.0,29.974554707379138,False,5.0,5.0
,Cutecumber Girl's A-line Dress,January 2016,Clothing,2295.0,1607.0,29.978213507625274,False,,
,Cutecumber Girl's A-line Dress,January 2016,Clothing,1395.0,1395.0,0.0,False,,
,Cutecumber Girl's A-line Dress,January 2016,Clothing,1560.0,1560.0,0.0,False,,
,Cutecumber Girl's A-line Dress,January 2016,Clothing,1375.0,1375.0,0.0,False,,
,Rann Women's Leggings,January 2016,Clothing,499.0,379.0,24.04809619238477,False,,
,Rann Women's Leggings,January 2016,Clothing,499.0,379.0,24.04809619238477,False,4.0,4.0
